8,309,-1,2014-06-02 04:00:00
1159,7604,-10,2013-04-04 04:00:00
1524,7590,-10,2012-10-14 04:00:00
196,177,-10,2013-07-19 04:00:00
1624,2193,1,2012-04-01 04:00:00
1762,1276,1,2012-06-26 04:00:00
177,7601,-10,2013-03-26 04:00:00
2,268,1,2012-08-20 04:00:00
545,49,1,2013-08-28 04:00:00
1,347,1,2012-02-14 05:00:00
293,389,1,2011-02-03 05:00:00
1380,7346,-1,2013-11-10 05:00:00
647,204,-1,2014-03-21 04:00:00
2336,7393,-2,2014-10-18 04:00:00
510,181,2,2011-06-16 04:00:00
316,7592,-10,2012-02-01 05:00:00
645,81,1,2013-04-16 04:00:00
2148,117,1,2011-12-22 05:00:00
7565,7553,-10,2012-09-25 04:00:00
87,1045,1,2014-01-28 05:00:00
15,469,-10,2015-05-13 04:00:00
686,170,4,2012-03-01 05:00:00
194,798,-1,2012-02-20 05:00:00
5,946,-10,2013-11-26 05:00:00
154,593,1,2012-07-13 04:00:00
186,378,5,2014-09-18 04:00:00
9,7568,-1,2014-04-29 04:00:00
119,148,2,2011-02-15 05:00:00
17,728,2,2012-05-05 04:00:00
93,7468,-10,2013-07-01 04:00:00
35,7562,-1,2013-04-17 04:00:00
332,73,1,2012-12-06 05:00:00
49,666,1,2013-08-19 04:00:00
237,7590,-10,2012-10-14 04:00:00
109,167,1,2011-06-08 04:00:00
121,2118,1,2011-08-25 04:00:00
30,7341,-10,2013-09-11 04:00:00
2228,18,3,2012-06-22 04:00:00
2336,905,-2,2014-12-09 05:00:00
328,670,1,2011-06-08 04:00:00
536,7596,-10,2011-06-06 04:00:00
9,26,1,2012-02-29 05:00:00
144,1561,2,2014-06-01 04:00:00
93,7550,-10,2013-07-19 04:00:00
105,7575,-10,2013-12-04 05:00:00
708,7492,-10,2014-02-10 05:00:00
1568,7597,-10,2013-08-14 04:00:00
2475,774,3,2011-05-04 04:00:00
25,7548,-1,2012-10-02 04:00:00
269,177,-10,2014-02-11 05:00:00
60,1504,2,2012-05-08 04:00:00
193,7332,-1,2012-04-15 04:00:00
75,411,1,2012-07-01 04:00:00
278,166,1,2012-08-10 04:00:00
332,7337,-1,2012-12-05 05:00:00
80,7598,-10,2013-03-30 04:00:00
190,7400,-10,2012-06-09 04:00:00
3,81,2,2013-04-05 04:00:00
1,2845,1,2012-02-16 05:00:00
23,503,1,2011-04-06 04:00:00
647,7532,-5,2014-08-14 04:00:00
8,752,-1,2014-04-20 04:00:00
188,157,-1,2013-02-15 05:00:00
1625,340,1,2011-05-24 04:00:00
72,6369,2,2013-06-04 04:00:00
159,7565,-10,2012-09-07 04:00:00
130,1430,1,2011-05-30 04:00:00
2336,491,-3,2014-08-17 04:00:00
103,56,2,2013-02-18 05:00:00
7598,7,-10,2013-07-19 04:00:00
306,17,2,2012-06-07 04:00:00
7594,188,-10,2013-01-11 05:00:00
1955,194,1,2011-06-02 04:00:00
3264,29,1,2013-07-02 04:00:00
7604,53,10,2013-03-28 04:00:00
155,64,1,2013-09-16 04:00:00
35,7384,-1,2014-11-03 05:00:00
5342,7373,-10,2012-12-05 05:00:00
5342,7588,-10,2013-01-03 05:00:00
85,7579,-10,2013-05-31 04:00:00
7587,16,2,2011-06-09 04:00:00
115,219,4,2013-05-28 04:00:00
708,7488,-10,2014-02-10 05:00:00
205,22,1,2012-09-10 04:00:00
7,289,1,2013-05-23 04:00:00
941,614,-10,2012-09-06 04:00:00
177,7565,-10,2012-10-02 04:00:00
53,124,-5,2013-08-13 04:00:00
360,21,1,2012-08-03 04:00:00
10,39,1,2011-08-03 04:00:00
443,23,3,2011-04-28 04:00:00
8,214,-1,2013-12-15 05:00:00
16,80,-2,2013-12-11 05:00:00
8,382,-1,2014-02-04 05:00:00
5,7563,-10,2013-11-22 05:00:00
64,1554,1,2014-04-16 04:00:00
7,7595,-9,2013-04-26 04:00:00
5342,7538,-10,2012-12-01 05:00:00
7,7516,-8,2013-11-08 05:00:00
217,911,1,2011-05-20 04:00:00
286,7591,-10,2014-09-03 04:00:00
70,277,1,2012-03-30 04:00:00
311,1096,1,2011-05-01 04:00:00
130,1635,1,2011-05-25 04:00:00
143,7604,-10,2013-03-28 04:00:00
9,123,1,2013-02-25 05:00:00
260,18,2,2012-07-13 04:00:00
177,40,4,2013-01-07 05:00:00
88,17,1,2012-06-09 04:00:00
22,7600,-3,2012-09-15 04:00:00
153,253,2,2011-08-11 04:00:00
177,7583,-10,2012-05-26 04:00:00
7,1574,1,2013-06-16 04:00:00
15,3448,1,2016-01-14 05:00:00
21,77,2,2012-08-08 04:00:00
447,169,4,2011-05-19 04:00:00
443,7564,-10,2011-07-04 04:00:00
29,278,2,2013-01-25 05:00:00
1329,1037,5,2012-06-12 04:00:00
395,87,1,2013-07-30 04:00:00
7603,1471,1,2011-08-03 04:00:00
13,3039,1,2012-11-07 05:00:00
13,3370,1,2014-04-19 04:00:00
491,488,1,2012-07-13 04:00:00
14,4057,1,2011-12-20 05:00:00
1159,792,-10,2013-05-14 04:00:00
8,7542,-10,2013-12-09 05:00:00
225,494,3,2013-08-12 04:00:00
8,7471,-10,2013-12-01 05:00:00
8,3369,-1,2014-05-12 04:00:00
59,26,-1,2013-12-25 05:00:00
177,7584,-10,2013-01-24 05:00:00
46,206,4,2013-05-16 04:00:00
758,144,5,2013-11-07 05:00:00
145,7328,-10,2011-06-28 04:00:00
145,506,-1,2013-05-09 04:00:00
35,1385,3,2014-04-12 04:00:00
109,1431,1,2011-05-30 04:00:00
442,537,2,2011-05-05 04:00:00
798,194,-1,2012-05-02 04:00:00
141,7481,-10,2014-09-29 04:00:00
63,2483,1,2011-05-03 04:00:00
393,7333,-1,2012-06-23 04:00:00
7598,95,-10,2013-07-19 04:00:00
5342,994,-3,2012-10-31 04:00:00
2459,2,1,2011-04-22 04:00:00
11,1311,1,2012-03-12 04:00:00
64,87,1,2014-02-01 05:00:00
384,224,1,2011-06-01 04:00:00
13,1168,5,2013-02-27 05:00:00
2944,16,1,2012-06-06 04:00:00
2336,54,-7,2014-08-15 04:00:00
193,101,5,2012-05-09 04:00:00
80,1134,1,2012-06-11 04:00:00
639,7593,-5,2012-04-11 04:00:00
30,7595,-6,2013-05-11 04:00:00
25,693,1,2012-08-13 04:00:00
43,7484,-10,2012-09-18 04:00:00
1059,7,1,2013-03-21 04:00:00
370,43,-10,2012-11-14 05:00:00
729,18,1,2011-06-25 04:00:00
10,613,-2,2014-01-02 05:00:00
900,15,2,2014-04-13 04:00:00
5342,1328,-5,2012-11-20 05:00:00
356,7372,1,2011-05-18 04:00:00
179,82,1,2014-12-24 05:00:00
63,7604,-10,2013-05-18 04:00:00
1360,56,1,2013-02-26 05:00:00
163,650,1,2013-11-17 05:00:00
197,759,1,2013-07-10 04:00:00
11,183,-10,2012-07-21 04:00:00
15,7321,-1,2015-08-16 04:00:00
145,7536,-10,2012-09-25 04:00:00
122,20,4,2013-03-19 04:00:00
177,3022,1,2012-09-30 04:00:00
32,11,-1,2014-04-09 04:00:00
16,341,1,2011-05-16 04:00:00
7604,8,10,2013-03-26 04:00:00
30,1517,-1,2012-08-17 04:00:00
92,93,2,2013-06-27 04:00:00
258,1921,1,2012-03-28 04:00:00
7603,305,2,2011-11-09 05:00:00
3001,1,2,2012-11-11 05:00:00
7,96,2,2014-05-04 04:00:00
109,449,7,2011-06-09 04:00:00
103,3,8,2013-06-06 04:00:00
589,22,2,2012-01-17 05:00:00
5342,7418,-8,2013-07-07 04:00:00
88,11,1,2014-12-08 05:00:00
1001,368,1,2011-05-24 04:00:00
207,29,4,2014-01-27 05:00:00
7544,2336,-10,2014-08-14 04:00:00
113,7580,-10,2012-12-29 05:00:00
7518,15,-10,2013-02-12 05:00:00
528,321,1,2014-05-21 04:00:00
372,11,1,2012-06-16 04:00:00
65,862,1,2011-06-08 04:00:00
158,345,1,2013-08-04 04:00:00
174,185,-10,2014-07-30 04:00:00
7525,336,1,2013-07-16 04:00:00
11,25,2,2012-07-12 04:00:00
517,7603,-10,2012-09-06 04:00:00
168,7601,-10,2013-03-29 04:00:00
28,7561,-10,2011-06-28 04:00:00
8,812,-1,2014-03-24 04:00:00
2,7583,-10,2012-07-01 04:00:00
124,68,7,2013-01-14 05:00:00
1691,7599,-10,2013-03-27 04:00:00
42,1065,1,2013-05-31 04:00:00
389,1077,1,2011-10-14 04:00:00
98,900,1,2014-08-09 04:00:00
385,7570,-10,2011-07-07 04:00:00
81,115,1,2013-04-08 04:00:00
2380,2336,-5,2014-07-17 04:00:00
403,155,1,2011-07-30 04:00:00
177,43,7,2013-03-18 04:00:00
211,7603,3,2012-03-14 04:00:00
2334,3,3,2013-03-15 04:00:00
289,7467,-10,2013-04-09 04:00:00
95,125,-10,2014-10-10 04:00:00
7514,61,3,2013-04-25 04:00:00
583,57,2,2011-06-21 04:00:00
7397,7504,-2,2012-04-27 04:00:00
105,830,1,2014-01-02 05:00:00
824,7552,-1,2014-02-27 05:00:00
19,7446,-10,2013-12-20 05:00:00
216,75,2,2011-05-19 04:00:00
177,357,-3,2012-10-21 04:00:00
172,95,1,2013-01-19 05:00:00
266,3,1,2013-02-01 05:00:00
658,324,2,2011-05-04 04:00:00
126,1700,1,2014-04-24 04:00:00
5342,7551,-10,2013-01-11 05:00:00
30,345,10,2013-01-07 05:00:00
47,40,4,2012-05-06 04:00:00
417,110,1,2014-08-04 04:00:00
7602,1691,-10,2013-07-19 04:00:00
7,7484,-10,2012-09-18 04:00:00
3,1837,1,2013-02-09 05:00:00
7,204,1,2012-09-01 04:00:00
3,197,4,2013-03-14 04:00:00
8,6792,-1,2013-11-28 05:00:00
132,89,2,2011-06-11 04:00:00
544,926,-5,2011-08-21 04:00:00
45,7395,-10,2011-06-16 04:00:00
18,160,9,2011-12-22 05:00:00
193,7388,-5,2012-02-18 05:00:00
7595,129,-1,2012-10-31 04:00:00
125,7502,-10,2014-06-16 04:00:00
1691,7604,-10,2013-03-27 04:00:00
181,7589,-10,2011-05-12 04:00:00
438,5140,-1,2012-05-24 04:00:00
518,176,2,2012-04-07 04:00:00
927,2021,2,2011-06-07 04:00:00
65,14,1,2011-12-12 05:00:00
216,7604,-10,2013-05-09 04:00:00
80,7604,-10,2013-03-26 04:00:00
3079,1811,-10,2013-01-19 05:00:00
227,56,3,2013-04-12 04:00:00
145,2456,1,2011-04-19 04:00:00
7553,7603,-10,2012-09-21 04:00:00
6,7554,-10,2013-03-11 04:00:00
9,681,-1,2011-11-05 04:00:00
7598,26,-10,2013-07-19 04:00:00
45,2541,1,2011-05-27 04:00:00
255,17,1,2012-03-16 04:00:00
116,2362,1,2013-08-20 04:00:00
88,82,1,2014-11-02 04:00:00
392,190,2,2012-07-10 04:00:00
70,7388,-1,2012-04-10 04:00:00
170,272,-3,2013-04-14 04:00:00
8,331,-1,2013-12-14 05:00:00
26,133,2,2012-02-24 05:00:00
241,707,1,2013-10-05 04:00:00
8,7350,-1,2014-01-26 05:00:00
46,7586,-10,2012-10-31 04:00:00
84,63,1,2011-05-14 04:00:00
430,13,-10,2014-02-16 05:00:00
150,7604,-10,2013-03-28 04:00:00
337,85,-3,2014-12-22 05:00:00
23,440,1,2011-04-26 04:00:00
1620,92,3,2013-04-12 04:00:00
95,7601,-10,2013-07-19 04:00:00
27,617,1,2013-11-02 04:00:00
9,7600,-1,2012-09-12 04:00:00
58,7604,-5,2014-08-11 04:00:00
46,7550,-3,2013-12-14 05:00:00
1188,984,2,2014-07-29 04:00:00
386,26,1,2012-02-22 05:00:00
245,7560,-10,2014-10-27 04:00:00
396,25,1,2012-11-30 05:00:00
51,8,3,2012-06-16 04:00:00
7514,242,1,2013-04-29 04:00:00
8,7597,-10,2013-08-19 04:00:00
35,7415,-5,2014-08-11 04:00:00
7,768,1,2012-11-15 05:00:00
58,7531,-10,2014-02-26 05:00:00
5342,507,-3,2012-10-19 04:00:00
5342,412,2,2012-07-31 04:00:00
82,2336,-10,2014-08-06 04:00:00
125,1032,-1,2014-04-20 04:00:00
1041,41,1,2012-08-21 04:00:00
1778,7416,-10,2012-06-11 04:00:00
95,411,2,2012-10-09 04:00:00
232,1610,2,2012-04-19 04:00:00
158,136,1,2014-05-15 04:00:00
278,177,-6,2014-06-26 04:00:00
5,3516,-10,2013-12-14 05:00:00
31,25,3,2013-06-17 04:00:00
2,382,1,2011-05-02 04:00:00
5342,536,-3,2012-10-21 04:00:00
591,83,3,2012-12-20 05:00:00
114,469,-5,2015-01-21 05:00:00
13,1759,2,2012-04-10 04:00:00
690,216,-1,2012-07-27 04:00:00
8,7496,-1,2014-02-12 05:00:00
708,5679,-10,2014-03-24 04:00:00
79,2706,1,2011-07-13 04:00:00
73,136,1,2012-12-28 05:00:00
1147,491,-3,2014-05-30 04:00:00
178,434,1,2013-04-10 04:00:00
498,7384,-1,2014-10-20 04:00:00
188,7460,-10,2012-09-17 04:00:00
87,214,-1,2013-12-15 05:00:00
146,277,2,2012-03-12 04:00:00
8,2821,-1,2014-01-14 05:00:00
64,7365,-1,2014-09-08 04:00:00
680,854,1,2011-07-04 04:00:00
15,7330,-1,2015-09-24 04:00:00
165,7161,-1,2014-09-29 04:00:00
120,3,5,2014-02-14 05:00:00
7328,731,10,2011-07-02 04:00:00
1018,680,1,2011-06-23 04:00:00
43,7555,-5,2012-11-20 05:00:00
83,7603,-10,2012-09-24 04:00:00
8,7362,-1,2014-02-21 05:00:00
381,145,-10,2013-04-29 04:00:00
32,191,1,2014-03-19 04:00:00
21,585,1,2012-02-12 05:00:00
26,7602,-10,2013-04-10 04:00:00
332,95,1,2013-09-14 04:00:00
333,7604,-10,2013-03-26 04:00:00
382,7589,-6,2011-05-09 04:00:00
58,92,-1,2014-11-16 05:00:00
491,281,-5,2014-08-15 04:00:00
228,7604,-10,2013-06-27 04:00:00
227,7604,-10,2013-03-30 04:00:00
231,514,2,2011-06-28 04:00:00
619,7561,-10,2011-06-29 04:00:00
47,78,1,2012-07-16 04:00:00
50,2883,1,2012-03-23 04:00:00
491,176,-1,2014-08-15 04:00:00
145,381,-1,2013-04-29 04:00:00
9,7534,-10,2012-03-13 04:00:00
8,7567,-10,2013-12-09 05:00:00
16,7587,-10,2011-06-09 04:00:00
708,7491,-10,2014-02-10 05:00:00
5533,166,-10,2012-09-25 04:00:00
105,613,-2,2014-01-05 05:00:00
226,7519,-10,2011-06-15 04:00:00
7,2408,-2,2014-04-28 04:00:00
95,7339,-1,2012-11-28 05:00:00
1866,2360,1,2013-07-04 04:00:00
485,232,3,2012-02-12 05:00:00
145,7502,-1,2014-05-12 04:00:00
114,7310,-1,2015-05-19 04:00:00
133,589,2,2012-02-05 05:00:00
8,780,-1,2013-12-01 05:00:00
2261,127,1,2013-11-26 05:00:00
757,30,1,2013-04-30 04:00:00
589,26,2,2012-01-17 05:00:00
7603,274,2,2011-08-22 04:00:00
7564,150,-10,2011-06-21 04:00:00
188,7550,-10,2013-12-13 05:00:00
95,7584,-10,2013-01-24 05:00:00
7394,7576,-1,2011-06-14 04:00:00
7372,7564,-1,2011-06-10 04:00:00
125,7568,-10,2014-04-29 04:00:00
265,177,10,2012-06-08 04:00:00
614,7520,-1,2011-06-14 04:00:00
20,7565,-2,2012-07-22 04:00:00
5342,689,-5,2012-11-03 04:00:00
5,7423,-10,2013-12-02 05:00:00
1332,2248,1,2012-08-28 04:00:00
710,769,1,2011-04-05 04:00:00
641,762,-1,2014-05-02 04:00:00
870,210,2,2011-08-02 04:00:00
4,1295,1,2012-01-13 05:00:00
564,748,-10,2013-03-05 05:00:00
8,527,-1,2013-11-28 05:00:00
58,7510,-5,2014-08-14 04:00:00
640,42,1,2012-08-30 04:00:00
32,7583,-1,2012-06-11 04:00:00
10,327,-1,2012-11-12 05:00:00
2336,292,-1,2014-05-05 04:00:00
7536,5533,10,2012-09-25 04:00:00
188,7604,-10,2013-03-25 04:00:00
10,478,1,2011-05-30 04:00:00
5,7514,-10,2014-02-05 05:00:00
11,2257,1,2012-10-08 04:00:00
7,752,2,2012-12-23 05:00:00
433,890,1,2013-04-28 04:00:00
437,237,2,2011-08-31 04:00:00
1939,65,2,2011-06-15 04:00:00
151,7340,-2,2013-08-13 04:00:00
3,7604,-10,2014-04-24 04:00:00
7546,1654,1,2011-06-01 04:00:00
506,82,1,2013-08-03 04:00:00
47,7602,-10,2013-03-27 04:00:00
264,798,-10,2012-05-17 04:00:00
15,281,2,2014-07-08 04:00:00
588,798,2,2012-02-14 05:00:00
278,7588,-10,2012-09-19 04:00:00
7552,99,1,2011-04-30 04:00:00
104,801,-5,2013-10-31 04:00:00
70,114,1,2013-03-13 04:00:00
1539,147,3,2012-12-22 05:00:00
5342,383,-3,2012-10-24 04:00:00
45,7589,-10,2011-05-19 04:00:00
3378,7,1,2014-05-04 04:00:00
491,824,-1,2014-08-15 04:00:00
2162,38,1,2012-01-26 05:00:00
54,16,2,2011-06-09 04:00:00
2,532,1,2011-04-13 04:00:00
11,4910,-10,2011-11-25 05:00:00
216,115,1,2013-06-02 04:00:00
304,7603,1,2011-11-13 05:00:00
24,7600,-1,2012-09-17 04:00:00
904,12,1,2014-11-20 05:00:00
15,2312,1,2014-12-07 05:00:00
1568,7595,-10,2013-05-07 04:00:00
4,1109,4,2011-05-21 04:00:00
7499,50,1,2012-03-13 04:00:00
2336,73,-1,2014-04-30 04:00:00
5342,7565,-10,2012-10-16 04:00:00
332,3040,1,2012-10-22 04:00:00
45,7564,-10,2011-06-10 04:00:00
177,552,2,2012-06-12 04:00:00
43,7602,-10,2013-03-26 04:00:00
211,232,1,2012-03-04 05:00:00
490,362,1,2012-07-24 04:00:00
7230,881,1,2014-09-18 04:00:00
30,314,-10,2013-05-29 04:00:00
7518,491,-2,2013-02-10 05:00:00
2336,6921,-1,2015-02-19 05:00:00
73,2336,-1,2014-04-30 04:00:00
585,7604,-10,2013-04-20 04:00:00
7595,29,1,2013-04-09 04:00:00
2822,150,1,2012-06-04 04:00:00
150,7602,-10,2013-03-28 04:00:00
245,7600,-10,2014-08-26 04:00:00
332,49,1,2013-09-25 04:00:00
1640,16,2,2011-05-20 04:00:00
708,7496,-10,2014-02-12 05:00:00
8,130,-1,2013-12-20 05:00:00
5342,15,-2,2013-02-11 05:00:00
1501,1298,1,2012-07-26 04:00:00
51,7580,-10,2012-11-15 05:00:00
76,2037,1,2011-06-08 04:00:00
53,7443,-10,2012-11-18 05:00:00
8,7357,-1,2014-02-11 05:00:00
95,3134,-1,2013-04-13 04:00:00
824,113,-2,2014-04-01 04:00:00
1691,17,1,2011-07-10 04:00:00
1518,7586,-10,2012-10-31 04:00:00
803,218,2,2012-07-16 04:00:00
1404,368,1,2011-06-19 04:00:00
2958,177,1,2012-06-23 04:00:00
32,2365,2,2014-01-31 05:00:00
58,7434,-10,2013-06-18 04:00:00
8,1584,-1,2013-11-28 05:00:00
979,7550,-3,2013-12-14 05:00:00
7591,7422,-5,2014-08-22 04:00:00
280,34,1,2013-11-04 05:00:00
43,7483,-10,2012-09-15 04:00:00
24,7548,-10,2013-06-13 04:00:00
1063,30,2,2013-04-30 04:00:00
7595,3074,1,2012-12-14 05:00:00
404,785,1,2011-06-12 04:00:00
2481,84,1,2011-05-05 04:00:00
708,7494,-10,2014-02-10 05:00:00
838,7335,-10,2015-12-28 05:00:00
131,561,2,2011-02-05 05:00:00
866,1467,1,2011-06-27 04:00:00
152,216,2,2012-05-20 04:00:00
44,632,3,2011-11-02 04:00:00
799,117,3,2012-05-12 04:00:00
1302,1,1,2012-03-21 04:00:00
284,7372,-10,2011-11-28 05:00:00
4,227,1,2012-12-11 05:00:00
33,1766,1,2012-04-21 04:00:00
2866,7442,-5,2012-06-13 04:00:00
3100,30,1,2012-12-29 05:00:00
621,7,1,2012-12-29 05:00:00
1,587,1,2011-11-07 05:00:00
7,13,1,2012-08-07 04:00:00
159,20,10,2012-05-20 04:00:00
386,7564,-10,2011-08-15 04:00:00
1015,323,1,2011-06-06 04:00:00
49,7525,-1,2013-08-12 04:00:00
8,2921,1,2012-08-18 04:00:00
160,1845,3,2013-04-06 04:00:00
87,64,2,2014-01-24 05:00:00
116,310,1,2013-08-24 04:00:00
2336,288,-10,2015-01-19 05:00:00
306,8,3,2012-08-01 04:00:00
7415,6,1,2011-06-16 04:00:00
19,11,-5,2014-10-10 04:00:00
69,1495,1,2012-04-05 04:00:00
5,7585,-10,2013-11-22 05:00:00
7,7586,-10,2012-10-31 04:00:00
467,408,1,2011-06-09 04:00:00
117,2,1,2012-02-19 05:00:00
7570,65,1,2011-06-03 04:00:00
474,7603,-10,2012-09-05 04:00:00
383,106,1,2011-05-29 04:00:00
1159,7598,-10,2013-03-29 04:00:00
3,1129,1,2013-01-09 05:00:00
8,7489,-1,2014-02-25 05:00:00
43,7600,-10,2013-03-25 04:00:00
206,7521,-10,2014-02-27 05:00:00
80,7599,-10,2013-03-30 04:00:00
1139,211,1,2011-12-29 05:00:00
1336,248,-1,2013-09-15 04:00:00
3403,95,1,2014-09-17 04:00:00
56,112,2,2013-05-27 04:00:00
125,3362,-1,2014-11-12 05:00:00
7,7585,-9,2013-11-24 05:00:00
18,1164,2,2012-08-05 04:00:00
71,800,3,2012-05-29 04:00:00
9,22,6,2012-01-12 05:00:00
134,7604,-10,2013-04-24 04:00:00
762,555,-1,2014-01-01 05:00:00
1139,360,1,2012-01-01 05:00:00
1134,7400,-10,2012-07-14 04:00:00
245,7604,-10,2014-08-26 04:00:00
145,5533,-10,2012-09-25 04:00:00
491,7598,-10,2013-04-27 04:00:00
2090,15,1,2013-12-05 05:00:00
182,7604,-10,2013-07-03 04:00:00
480,7533,-10,2011-06-14 04:00:00
146,1,2,2014-01-28 05:00:00
68,7602,-10,2013-03-26 04:00:00
327,28,10,2011-06-11 04:00:00
587,7603,-1,2012-08-28 04:00:00
241,1822,1,2013-10-07 04:00:00
122,759,1,2013-07-22 04:00:00
1159,7601,-10,2013-03-29 04:00:00
244,280,2,2013-03-20 04:00:00
15,5342,-10,2013-02-12 05:00:00
26,8,4,2013-06-27 04:00:00
139,663,2,2011-05-16 04:00:00
166,137,1,2012-06-24 04:00:00
115,49,1,2013-06-08 04:00:00
8,458,1,2013-03-12 04:00:00
104,766,2,2015-08-28 04:00:00
416,34,1,2014-02-18 05:00:00
11,309,1,2013-09-02 04:00:00
54,7550,-1,2012-09-08 04:00:00
95,7600,-10,2014-02-04 05:00:00
275,28,3,2011-06-10 04:00:00
188,241,1,2013-02-27 05:00:00
13,430,-1,2014-03-02 05:00:00
125,29,4,2014-11-27 05:00:00
708,7493,-10,2014-02-10 05:00:00
30,7517,-10,2012-09-25 04:00:00
188,7594,-9,2013-05-06 04:00:00
7596,988,1,2011-06-05 04:00:00
2912,741,1,2012-05-02 04:00:00
179,7334,-10,2013-01-18 05:00:00
30,7600,-10,2013-04-03 04:00:00
425,7570,-10,2011-07-08 04:00:00
29,411,2,2012-09-17 04:00:00
255,79,1,2011-07-21 04:00:00
541,7519,-10,2011-06-15 04:00:00
5342,777,-7,2012-10-31 04:00:00
154,43,2,2014-04-04 04:00:00
8,1856,-1,2014-01-17 05:00:00
7374,1462,2,2011-06-16 04:00:00
1711,729,1,2011-10-09 04:00:00
150,7599,-10,2013-03-28 04:00:00
432,1,1,2013-08-31 04:00:00
7,7574,-10,2013-02-12 05:00:00
611,915,1,2011-05-17 04:00:00
36,7597,-10,2013-08-12 04:00:00
10,7577,-5,2012-03-26 04:00:00
1541,177,1,2013-03-26 04:00:00
824,801,-2,2014-05-31 04:00:00
1166,1795,1,2012-09-10 04:00:00
8,1179,-1,2013-12-12 05:00:00
19,3254,1,2013-06-28 04:00:00
102,7329,-1,2011-06-05 04:00:00
7595,2319,2,2013-02-15 05:00:00
19,1192,1,2014-02-07 05:00:00
95,7548,-10,2013-02-12 05:00:00
603,7552,-10,2014-02-14 05:00:00
629,7564,-10,2011-08-29 04:00:00
73,124,-1,2014-03-24 04:00:00
90,7572,-10,2011-07-06 04:00:00
603,454,2,2014-02-07 05:00:00
166,2240,2,2012-08-06 04:00:00
12,289,1,2013-12-14 05:00:00
123,7540,-10,2012-12-07 05:00:00
609,84,1,2011-05-14 04:00:00
8,7390,1,2013-03-11 04:00:00
252,7604,-10,2013-04-03 04:00:00
314,7564,-10,2011-06-28 04:00:00
3211,1,1,2013-05-03 04:00:00
179,7600,-10,2013-01-18 05:00:00
927,476,2,2011-06-02 04:00:00
2491,443,1,2011-05-11 04:00:00
3031,112,1,2012-10-13 04:00:00
26,804,1,2012-07-03 04:00:00
923,2573,1,2011-06-08 04:00:00
444,355,1,2011-05-13 04:00:00
571,1474,2,2011-09-06 04:00:00
50,1417,1,2011-05-20 04:00:00
7386,15,-1,2015-06-03 04:00:00
179,7602,-10,2013-03-26 04:00:00
1859,518,-10,2013-07-31 04:00:00
1132,78,1,2011-07-13 04:00:00
156,43,1,2012-07-15 04:00:00
156,103,1,2012-08-05 04:00:00
504,2593,1,2011-06-07 04:00:00
711,223,2,2011-03-24 04:00:00
748,813,-4,2012-12-13 05:00:00
26,7604,-10,2013-04-20 04:00:00
7564,7596,-10,2011-06-06 04:00:00
7544,58,-10,2014-08-14 04:00:00
97,1706,3,2011-07-07 04:00:00
1,2173,1,2012-02-10 05:00:00
44,12,4,2014-10-25 04:00:00
43,370,-3,2012-07-12 04:00:00
791,7409,-10,2011-07-17 04:00:00
341,326,2,2011-06-06 04:00:00
277,7564,-10,2012-04-03 04:00:00
26,177,-10,2013-06-27 04:00:00
4,562,5,2011-05-13 04:00:00
95,242,2,2013-03-08 05:00:00
208,7578,-1,2013-07-20 04:00:00
97,10,3,2012-09-13 04:00:00
87,491,-2,2014-05-29 04:00:00
5342,7500,-3,2012-09-07 04:00:00
1370,2390,1,2013-09-10 04:00:00
1537,13,1,2012-12-17 05:00:00
5533,145,-10,2012-09-25 04:00:00
58,7600,-5,2014-08-11 04:00:00
222,29,2,2014-02-20 05:00:00
426,7374,1,2011-06-10 04:00:00
30,7558,-1,2013-11-19 05:00:00
10,33,2,2012-06-07 04:00:00
15,80,-1,2014-06-01 04:00:00
1704,2692,1,2011-06-24 04:00:00
974,3,5,2013-11-30 05:00:00
94,164,1,2014-04-11 04:00:00
53,7545,-10,2014-09-07 04:00:00
104,7552,-10,2014-02-25 05:00:00
16,2003,2,2011-06-09 04:00:00
15,7552,-1,2014-04-24 04:00:00
7591,141,3,2014-07-25 04:00:00
8,492,-1,2013-12-12 05:00:00
1456,7603,-1,2013-01-24 05:00:00
729,4311,-1,2011-06-24 04:00:00
188,7602,-10,2013-07-19 04:00:00
870,20,10,2011-08-03 04:00:00
8,7512,-1,2014-07-02 04:00:00
7,7588,-5,2013-01-03 05:00:00
272,7557,-10,2011-08-28 04:00:00
17,7410,-10,2012-06-05 04:00:00
1982,183,2,2011-06-07 04:00:00
5,7568,-1,2014-04-29 04:00:00
2555,2067,1,2011-06-21 04:00:00
694,348,2,2012-07-13 04:00:00
48,386,4,2011-08-19 04:00:00
11,7592,-10,2012-01-31 05:00:00
7398,431,-5,2013-12-06 05:00:00
136,7604,-10,2013-04-03 04:00:00
85,882,-3,2013-06-11 04:00:00
1159,863,-10,2013-04-19 04:00:00
31,17,1,2012-04-13 04:00:00
95,7604,-10,2014-08-26 04:00:00
177,1347,1,2012-11-18 05:00:00
1691,7601,-10,2013-03-27 04:00:00
2143,51,1,2011-12-03 05:00:00
145,15,-2,2013-04-29 04:00:00
1375,5,2,2013-06-23 04:00:00
413,247,1,2013-05-09 04:00:00
1,231,1,2011-07-20 04:00:00
3079,124,-5,2013-03-19 04:00:00
934,2394,1,2013-10-29 04:00:00
1633,568,1,2011-05-12 04:00:00
8,7493,-1,2014-02-10 05:00:00
328,1964,1,2011-05-21 04:00:00
